Nome abreviado do estrato;Código do estrato;Nome do Município;Código do Município
Centro-Sul da Bahia;2956;Bonito;2904050
Centro-Sul da Bahia;2956;Boquira;2904100
Centro-Sul da Bahia;2956;Botuporã;2904209
Centro-Sul da Bahia;2956;Brejões;2904308
Centro-Sul da Bahia;2956;Brotas de Macaúbas;2904506
Centro-Sul da Bahia;2956;Brumado;2904605
Centro-Sul da Bahia;2956;Caatiba;2904803
Centro-Sul da Bahia;2956;Caculé;2905008
Centro-Sul da Bahia;2956;Caetanos;2905156
Centro-Sul da Bahia;2956;Caetité;2905206
Centro-Sul da Bahia;2956;Candiba;2906600
Centro-Sul da Bahia;2956;Cândido Sales;2906709
Centro-Sul da Bahia;2956;Caraíbas;2906899
Centro-Sul da Bahia;2956;Caturama;2907558
Centro-Sul da Bahia;2956;Condeúba;2908705
Centro-Sul da Bahia;2956;Contendas do Sincorá;2908804
Centro-Sul da Bahia;2956;Cordeiros;2909000
Centro-Sul da Bahia;2956;Cravolândia;2909505
Centro-Sul da Bahia;2956;Dário Meira;2910008
Centro-Sul da Bahia;2956;Dom Basílio;2910107
Centro-Sul da Bahia;2956;Encruzilhada;2910404
Centro-Sul da Bahia;2956;Guajeru;2911659
Centro-Sul da Bahia;2956;Guanambi;2911709
Centro-Sul da Bahia;2956;Ibiassucê;2912004
Centro-Sul da Bahia;2956;Ibicoara;2912202
Centro-Sul da Bahia;2956;Ibicuí;2912301
Centro-Sul da Bahia;2956;Ibipitanga;2912509
Centro-Sul da Bahia;2956;Ibitiara;2913002
Centro-Sul da Bahia;2956;Igaporã;2913408
Centro-Sul da Bahia;2956;Iguaí;2913507
Centro-Sul da Bahia;2956;Ipupiara;2914109
Centro-Sul da Bahia;2956;Irajuba;2914208
Centro-Sul da Bahia;2956;Iramaia;2914307
Centro-Sul da Bahia;2956;Itaeté;2915007
Centro-Sul da Bahia;2956;Itagi;2915106
Centro-Sul da Bahia;2956;Itambé;2915809
Centro-Sul da Bahia;2956;Itapetinga;2916401
Centro-Sul da Bahia;2956;Itaquara;2916708
Centro-Sul da Bahia;2956;Itarantim;2916807
Centro-Sul da Bahia;2956;Itiruçu;2916906
Centro-Sul da Bahia;2956;Itororó;2917102
Centro-Sul da Bahia;2956;Ituaçu;2917201
Centro-Sul da Bahia;2956;Iuiú;2917334
Centro-Sul da Bahia;2956;Jacaraci;2917409
Centro-Sul da Bahia;2956;Jaguaquara;2917607
Centro-Sul da Bahia;2956;Jequié;2918001
Centro-Sul da Bahia;2956;Jiquiriçá;2918209
Centro-Sul da Bahia;2956;Jitaúna;2918308
Centro-Sul da Bahia;2956;Jussiape;2918605
Centro-Sul da Bahia;2956;Lafaiete Coutinho;2918704
Centro-Sul da Bahia;2956;Lagoa Real;2918753
Centro-Sul da Bahia;2956;Laje;2918803
Centro-Sul da Bahia;2956;Lajedo do Tabocal;2919058
Centro-Sul da Bahia;2956;Lençóis;2919306
Centro-Sul da Bahia;2956;Licínio de Almeida;2919405
Centro-Sul da Bahia;2956;Livramento de Nossa Senhora;2919504
Centro-Sul da Bahia;2956;Macarani;2919702
Centro-Sul da Bahia;2956;Macaúbas;2919801
Centro-Sul da Bahia;2956;Maetinga;2919959
Centro-Sul da Bahia;2956;Maiquinique;2920007
Centro-Sul da Bahia;2956;Malhada;2920205
Centro-Sul da Bahia;2956;Malhada de Pedras;2920304
Centro-Sul da Bahia;2956;Manoel Vitorino;2920403
Centro-Sul da Bahia;2956;Maracás;2920502
Centro-Sul da Bahia;2956;Marcionílio Souza;2920809
Centro-Sul da Bahia;2956;Matina;2921054
Centro-Sul da Bahia;2956;Milagres;2921302
Centro-Sul da Bahia;2956;Mirante;2921450
Centro-Sul da Bahia;2956;Mortugaba;2921807
Centro-Sul da Bahia;2956;Mucugê;2921906
Centro-Sul da Bahia;2956;Mutuípe;2922409
Centro-Sul da Bahia;2956;Nova Canaã;2922706
Centro-Sul da Bahia;2956;Nova Itarana;2922805
Centro-Sul da Bahia;2956;Nova Redenção;2922854
Centro-Sul da Bahia;2956;Novo Horizonte;2923035
Centro-Sul da Bahia;2956;Oliveira dos Brejinhos;2923209
Centro-Sul da Bahia;2956;Palmas de Monte Alto;2923407
Centro-Sul da Bahia;2956;Palmeiras;2923506
Centro-Sul da Bahia;2956;Paramirim;2923605
Centro-Sul da Bahia;2956;Piatã;2924306
Centro-Sul da Bahia;2956;Pindaí;2924504
Centro-Sul da Bahia;2956;Piripá;2924702
Centro-Sul da Bahia;2956;Planaltino;2924900
Centro-Sul da Bahia;2956;Planalto;2925006
Centro-Sul da Bahia;2956;Poções;2925105
Centro-Sul da Bahia;2956;Potiraguá;2925402
Centro-Sul da Bahia;2956;Presidente Jânio Quadros;2925709
Centro-Sul da Bahia;2956;Riacho de Santana;2926400
Centro-Sul da Bahia;2956;Ribeirão do Largo;2926657
Centro-Sul da Bahia;2956;Rio de Contas;2926707
Centro-Sul da Bahia;2956;Rio do Antônio;2926806
Centro-Sul da Bahia;2956;Rio do Pires;2926905
Centro-Sul da Bahia;2956;Santa Inês;2927903
Centro-Sul da Bahia;2956;São Miguel das Matas;2929404
Centro-Sul da Bahia;2956;Seabra;2929909
Centro-Sul da Bahia;2956;Sebastião Laranjeiras;2930006
Centro-Sul da Bahia;2956;Tanhaçu;2931004
Centro-Sul da Bahia;2956;Tanque Novo;2931053
Centro-Sul da Bahia;2956;Tremedal;2931806
Centro-Sul da Bahia;2956;Ubaíra;2932101
Centro-Sul da Bahia;2956;Urandi;2932606
Centro-Sul da Bahia;2956;Utinga;2932804
Centro-Sul da Bahia;2956;Vitória da Conquista;2933307
Centro-Sul da Bahia;2956;Wagner;2933406
Centro-Sul do Tocantins;1752;Abreulândia;1700251
Centro-Sul do Tocantins;1752;Aliança do Tocantins;1700350
Centro-Sul do Tocantins;1752;Almas;1700400
Centro-Sul do Tocantins;1752;Alvorada;1700707
Centro-Sul do Tocantins;1752;Aparecida do Rio Negro;1701101
Centro-Sul do Tocantins;1752;Araguacema;1701903
Centro-Sul do Tocantins;1752;Araguaçu;1702000
Centro-Sul do Tocantins;1752;Arraias;1702406
Centro-Sul do Tocantins;1752;Aurora do Tocantins;1702703
Centro-Sul do Tocantins;1752;Barrolândia;1703107
Centro-Sul do Tocantins;1752;Brejinho de Nazaré;1703701
Centro-Sul do Tocantins;1752;Cariri do Tocantins;1703867
Centro-Sul do Tocantins;1752;Caseara;1703909
Centro-Sul do Tocantins;1752;Chapada de Areia;1704600
Centro-Sul do Tocantins;1752;Chapada da Natividade;1705102
Centro-Sul do Tocantins;1752;Combinado;1705557
Centro-Sul do Tocantins;1752;Conceição do Tocantins;1705607
Centro-Sul do Tocantins;1752;Cristalândia;1706100
Centro-Sul do Tocantins;1752;Crixás do Tocantins;1706258
Centro-Sul do Tocantins;1752;Dianópolis;1707009
Centro-Sul do Tocantins;1752;Divinópolis do Tocantins;1707108
Centro-Sul do Tocantins;1752;Dois Irmãos do Tocantins;1707207
Centro-Sul do Tocantins;1752;Dueré;1707306
Centro-Sul do Tocantins;1752;Fátima;1707553
Centro-Sul do Tocantins;1752;Figueirópolis;1707652
Centro-Sul do Tocantins;1752;Formoso do Araguaia;1708205
Centro-Sul do Tocantins;1752;Gurupi;1709500
Centro-Sul do Tocantins;1752;Ipueiras;1709807
Centro-Sul do Tocantins;1752;Jaú do Tocantins;1711506
Centro-Sul do Tocantins;1752;Lagoa da Confusão;1711902
Centro-Sul do Tocantins;1752;Lagoa do Tocantins;1711951
Centro-Sul do Tocantins;1752;Lajeado;1712009
Centro-Sul do Tocantins;1752;Lavandeira;1712157
Centro-Sul do Tocantins;1752;Lizarda;1712405
Centro-Sul do Tocantins;1752;Marianópolis do Tocantins;1712504
Centro-Sul do Tocantins;1752;Mateiros;1712702
Centro-Sul do Tocantins;1752;Miracema do Tocantins;1713205
Centro-Sul do Tocantins;1752;Miranorte;1713304
Centro-Sul do Tocantins;1752;Monte do Carmo;1713601
Centro-Sul do Tocantins;1752;Monte Santo do Tocantins;1713700
Centro-Sul do Tocantins;1752;Natividade;1714203
Centro-Sul do Tocantins;1752;Nova Rosalândia;1715002
Centro-Sul do Tocantins;1752;Novo Acordo;1715101
Centro-Sul do Tocantins;1752;Novo Alegre;1715150
Centro-Sul do Tocantins;1752;Novo Jardim;1715259
Centro-Sul do Tocantins;1752;Oliveira de Fátima;1715507
Centro-Sul do Tocantins;1752;Palmeirópolis;1715754
Centro-Sul do Tocantins;1752;Paraíso do Tocantins;1716109
Centro-Sul do Tocantins;1752;Paranã;1716208
Centro-Sul do Tocantins;1752;Pedro Afonso;1716505
Centro-Sul do Tocantins;1752;Peixe;1716604
Centro-Sul do Tocantins;1752;Pindorama do Tocantins;1717008
Centro-Sul do Tocantins;1752;Pium;1717503
Centro-Sul do Tocantins;1752;Ponte Alta do Bom Jesus;1717800
Centro-Sul do Tocantins;1752;Ponte Alta do Tocantins;1717909
Centro-Sul do Tocantins;1752;Porto Alegre do Tocantins;1718006
Centro-Sul do Tocantins;1752;Porto Nacional;1718204
Centro-Sul do Tocantins;1752;Pugmil;1718451
Centro-Sul do Tocantins;1752;Rio da Conceição;1718659
Centro-Sul do Tocantins;1752;Rio dos Bois;1718709
Centro-Sul do Tocantins;1752;Rio Sono;1718758
Centro-Sul do Tocantins;1752;Sandolândia;1718840
Centro-Sul do Tocantins;1752;Santa Rita do Tocantins;1718899
Centro-Sul do Tocantins;1752;Santa Rosa do Tocantins;1718907
Centro-Sul do Tocantins;1752;Santa Tereza do Tocantins;1719004
Centro-Sul do Tocantins;1752;São Félix do Tocantins;1720150
Centro-Sul do Tocantins;1752;São Salvador do Tocantins;1720259
Centro-Sul do Tocantins;1752;São Valério da Natividade;1720499
Centro-Sul do Tocantins;1752;Silvanópolis;1720655
Centro-Sul do Tocantins;1752;Sucupira;1720853
Centro-Sul do Tocantins;1752;Taguatinga;1720903
Centro-Sul do Tocantins;1752;Taipas do Tocantins;1720937
Centro-Sul do Tocantins;1752;Talismã;1720978
Centro-Sul do Tocantins;1752;Tocantínia;1721109
Centro-Sul Maranhense;2153;Açailândia;2100055
Centro-Sul Maranhense;2153;Alto Parnaíba;2100501
Centro-Sul Maranhense;2153;Amarante do Maranhão;2100600
Centro-Sul Maranhense;2153;Arame;2100956
Centro-Sul Maranhense;2153;Balsas;2101400
Centro-Sul Maranhense;2153;Barra do Corda;2101608
Centro-Sul Maranhense;2153;Benedito Leite;2101806
Centro-Sul Maranhense;2153;Buritirana;2102358
Centro-Sul Maranhense;2153;Campestre do Maranhão;2102556
Centro-Sul Maranhense;2153;Carolina;2102804
Centro-Sul Maranhense;2153;Cidelândia;2103257
Centro-Sul Maranhense;2153;Davinópolis;2103752
Centro-Sul Maranhense;2153;Estreito;2104057
Centro-Sul Maranhense;2153;Feira Nova do Maranhão;2104073
Centro-Sul Maranhense;2153;Fernando Falcão;2104081
Centro-Sul Maranhense;2153;Formosa da Serra Negra;2104099
Centro-Sul Maranhense;2153;Fortaleza dos Nogueiras;2104107
Centro-Sul Maranhense;2153;Governador Edison Lobão;2104552
Centro-Sul Maranhense;2153;Grajaú;2104800
Centro-Sul Maranhense;2153;Imperatriz;2105302
Centro-Sul Maranhense;2153;Itaipava do Grajaú;2105351
Centro-Sul Maranhense;2153;Itinga do Maranhão;2105427
Centro-Sul Maranhense;2153;Jenipapo dos Vieiras;2105476
Centro-Sul Maranhense;2153;João Lisboa;2105500
Centro-Sul Maranhense;2153;Joselândia;2105609
Centro-Sul Maranhense;2153;Lajeado Novo;2105989
Centro-Sul Maranhense;2153;Loreto;2106102
Centro-Sul Maranhense;2153;Montes Altos;2107001
Centro-Sul Maranhense;2153;Nova Colinas;2107258
Centro-Sul Maranhense;2153;Porto Franco;2109007
Centro-Sul Maranhense;2153;Riachão;2109502
Centro-Sul Maranhense;2153;Ribamar Fiquene;2109551
Centro-Sul Maranhense;2153;Sambaíba;2109700
Centro-Sul Maranhense;2153;Santa Filomena do Maranhão;2109759
Centro-Sul Maranhense;2153;São Domingos do Azeitão;2110658
Centro-Sul Maranhense;2153;São Félix de Balsas;2110807
Centro-Sul Maranhense;2153;São Francisco do Brejão;2110856
Centro-Sul Maranhense;2153;São João do Paraíso;2111052
Centro-Sul Maranhense;2153;São Pedro da Água Branca;2111532
Centro-Sul Maranhense;2153;São Pedro dos Crentes;2111573
Centro-Sul Maranhense;2153;São Raimundo das Mangabeiras;2111607
Centro-Sul Maranhense;2153;Senador La Rocque;2111763
Centro-Sul Maranhense;2153;Sítio Novo;2111805
Centro-Sul Maranhense;2153;Tasso Fragoso;2112001
Centro-Sul Maranhense;2153;Tuntum;2112308
Centro-Sul Maranhense;2153;Vila Nova dos Martírios;2112852
Colar metropolitano de Belo Horizonte (MG);3130;Barão de Cocais;3105400
Colar metropolitano de Belo Horizonte (MG);3130;Belo Vale;3106408
Colar metropolitano de Belo Horizonte (MG);3130;Bonfim;3108107
Colar metropolitano de Belo Horizonte (MG);3130;Fortuna de Minas;3126406
Colar metropolitano de Belo Horizonte (MG);3130;Funilândia;3127206
Colar metropolitano de Belo Horizonte (MG);3130;Inhaúma;3131000
Colar metropolitano de Belo Horizonte (MG);3130;Itabirito;3131901
Colar metropolitano de Belo Horizonte (MG);3130;Itaúna;3133808
Colar metropolitano de Belo Horizonte (MG);3130;Moeda;3142304
Colar metropolitano de Belo Horizonte (MG);3130;Pará de Minas;3147105
Colar metropolitano de Belo Horizonte (MG);3130;Prudente de Morais;3153608
Colar metropolitano de Belo Horizonte (MG);3130;Santa Bárbara;3157203
Colar metropolitano de Belo Horizonte (MG);3130;São José da Varginha;3163102
Colar metropolitano de Belo Horizonte (MG);3130;Sete Lagoas;3167202
Colar metropolitano de Cuiabá (MT);5130;Acorizal;5100102
Colar metropolitano de Cuiabá (MT);5130;Barão de Melgaço;5101605
Colar metropolitano de Cuiabá (MT);5130;Chapada dos Guimarães;5103007
Colar metropolitano de Cuiabá (MT);5130;Jangada;5104906
Colar metropolitano de Cuiabá (MT);5130;Nobres;5105903
Colar metropolitano de Cuiabá (MT);5130;Nova Brasilândia;5106208
Colar metropolitano de Cuiabá (MT);5130;Planalto da Serra;5106455
Colar metropolitano de Cuiabá (MT);5130;Poconé;5106505
Colar metropolitano de Cuiabá (MT);5130;Rosário Oeste;5107701
Colar metropolitano de Florianópolis (SC);4230;Alfredo Wagner;4200705
Colar metropolitano de Florianópolis (SC);4230;Angelina;4200903
Colar metropolitano de Florianópolis (SC);4230;Anitápolis;4201109
Colar metropolitano de Florianópolis (SC);4230;Canelinha;4203709
Colar metropolitano de Florianópolis (SC);4230;Garopaba;4205704
Colar metropolitano de Florianópolis (SC);4230;Leoberto Leal;4209805
Colar metropolitano de Florianópolis (SC);4230;Major Gercino;4210209
Colar metropolitano de Florianópolis (SC);4230;Nova Trento;4211504
Colar metropolitano de Florianópolis (SC);4230;Paulo Lopes;4212304
Colar metropolitano de Florianópolis (SC);4230;Rancho Queimado;4214300
Colar metropolitano de Florianópolis (SC);4230;São Bonifácio;4215901
Colar metropolitano de Florianópolis (SC);4230;São João Batista;4216305
Colar metropolitano de Florianópolis (SC);4230;Tijucas;4218004
Cuiabá (MT);5110;Cuiabá;5103403
Curitiba (PR);4110;Curitiba;4106902
Depressão Central do Rio Grande do Sul;4354;Agudo;4300109
Depressão Central do Rio Grande do Sul;4354;Arroio do Meio;4301008
Depressão Central do Rio Grande do Sul;4354;Arroio do Tigre;4301206
Depressão Central do Rio Grande do Sul;4354;Bom Retiro do Sul;4302402
Depressão Central do Rio Grande do Sul;4354;Boqueirão do Leão;4302451
Depressão Central do Rio Grande do Sul;4354;Butiá;4302709
Depressão Central do Rio Grande do Sul;4354;Cacequi;4302907
Depressão Central do Rio Grande do Sul;4354;Cachoeira do Sul;4303004
Depressão Central do Rio Grande do Sul;4354;Candelária;4304200
Depressão Central do Rio Grande do Sul;4354;Canudos do Vale;4304614
Depressão Central do Rio Grande do Sul;4354;Capão do Cipó;4304655
Depressão Central do Rio Grande do Sul;4354;Capitão;4304697
Depressão Central do Rio Grande do Sul;4354;Cerro Branco;4305132
Depressão Central do Rio Grande do Sul;4354;Colinas;4305587
Depressão Central do Rio Grande do Sul;4354;Coqueiro Baixo;4305835
Depressão Central do Rio Grande do Sul;4354;Cruzeiro do Sul;4306205
Depressão Central do Rio Grande do Sul;4354;Dilermando de Aguiar;4306379
Depressão Central do Rio Grande do Sul;4354;Dona Francisca;4306700
Depressão Central do Rio Grande do Sul;4354;Doutor Ricardo;4306759
Depressão Central do Rio Grande do Sul;4354;Encantado;4306809
Depressão Central do Rio Grande do Sul;4354;Estrela;4307807
Depressão Central do Rio Grande do Sul;4354;Estrela Velha;4307815
Depressão Central do Rio Grande do Sul;4354;Faxinal do Soturno;4308003
Depressão Central do Rio Grande do Sul;4354;Fazenda Vilanova;4308078
Depressão Central do Rio Grande do Sul;4354;Formigueiro;4308409
Depressão Central do Rio Grande do Sul;4354;Forquetinha;4308433
Depressão Central do Rio Grande do Sul;4354;General Câmara;4308805
Depressão Central do Rio Grande do Sul;4354;Gramado Xavier;4309159
Depressão Central do Rio Grande do Sul;4354;Herveiras;4309571
Depressão Central do Rio Grande do Sul;4354;Ibarama;4309753
Depressão Central do Rio Grande do Sul;4354;Imigrante;4310363
Depressão Central do Rio Grande do Sul;4354;Itaara;4310538
Depressão Central do Rio Grande do Sul;4354;Itacurubi;4310553
Depressão Central do Rio Grande do Sul;4354;Ivorá;4310751
Depressão Central do Rio Grande do Sul;4354;Jaguari;4311106
Depressão Central do Rio Grande do Sul;4354;Jari;4311130
Depressão Central do Rio Grande do Sul;4354;Júlio de Castilhos;4311205
Depressão Central do Rio Grande do Sul;4354;Lagoa Bonita do Sul;4311239
Depressão Central do Rio Grande do Sul;4354;Lajeado;4311403
Depressão Central do Rio Grande do Sul;4354;Marques de Souza;4312054
Depressão Central do Rio Grande do Sul;4354;Mata;4312104
Depressão Central do Rio Grande do Sul;4354;Mato Leitão;4312153
Depressão Central do Rio Grande do Sul;4354;Minas do Leão;4312252
Depressão Central do Rio Grande do Sul;4354;Muçum;4312609
Depressão Central do Rio Grande do Sul;4354;Nova Bréscia;4313003
Depressão Central do Rio Grande do Sul;4354;Nova Esperança do Sul;4313037
Depressão Central do Rio Grande do Sul;4354;Nova Palma;4313102
Depressão Central do Rio Grande do Sul;4354;Novo Cabrais;4313391
Depressão Central do Rio Grande do Sul;4354;Pantano Grande;4313953
Depressão Central do Rio Grande do Sul;4354;Paraíso do Sul;4314027
Depressão Central do Rio Grande do Sul;4354;Passa Sete;4314068
Depressão Central do Rio Grande do Sul;4354;Passo do Sobrado;4314076
Depressão Central do Rio Grande do Sul;4354;Paverama;4314159
Depressão Central do Rio Grande do Sul;4354;Pinhal Grande;4314472
Depressão Central do Rio Grande do Sul;4354;Pouso Novo;4315131
Depressão Central do Rio Grande do Sul;4354;Progresso;4315156
Depressão Central do Rio Grande do Sul;4354;Quevedos;4315321
Depressão Central do Rio Grande do Sul;4354;Relvado;4315453
Depressão Central do Rio Grande do Sul;4354;Restinga Seca;4315503
Depressão Central do Rio Grande do Sul;4354;Rio Pardo;4315701
Depressão Central do Rio Grande do Sul;4354;Roca Sales;4315800
Depressão Central do Rio Grande do Sul;4354;Santa Clara do Sul;4316758
Depressão Central do Rio Grande do Sul;4354;Santa Cruz do Sul;4316808
Depressão Central do Rio Grande do Sul;4354;Santa Maria;4316907
Depressão Central do Rio Grande do Sul;4354;Santiago;4317400
Depressão Central do Rio Grande do Sul;4354;São João do Polêsine;4318432
Depressão Central do Rio Grande do Sul;4354;São Martinho da Serra;4319125
Depressão Central do Rio Grande do Sul;4354;São Pedro do Sul;4319406
Depressão Central do Rio Grande do Sul;4354;São Sepé;4319604
Depressão Central do Rio Grande do Sul;4354;São Vicente do Sul;4319802
Depressão Central do Rio Grande do Sul;4354;Segredo;4320263
Depressão Central do Rio Grande do Sul;4354;Sério;4320453
Depressão Central do Rio Grande do Sul;4354;Silveira Martins;4320651
Depressão Central do Rio Grande do Sul;4354;Sinimbu;4320677
Depressão Central do Rio Grande do Sul;4354;Sobradinho;4320701
Depressão Central do Rio Grande do Sul;4354;Tabaí;4320859
Depressão Central do Rio Grande do Sul;4354;Taquari;4321303
Depressão Central do Rio Grande do Sul;4354;Teutônia;4321451
Depressão Central do Rio Grande do Sul;4354;Toropi;4321493
Depressão Central do Rio Grande do Sul;4354;Travesseiro;4321626
Depressão Central do Rio Grande do Sul;4354;Tupanciretã;4322202
Depressão Central do Rio Grande do Sul;4354;Unistalda;4322376
Depressão Central do Rio Grande do Sul;4354;Vale Verde;4322525
Depressão Central do Rio Grande do Sul;4354;Vale do Sol;4322533
Depressão Central do Rio Grande do Sul;4354;Venâncio Aires;4322608
Depressão Central do Rio Grande do Sul;4354;Vera Cruz;4322707
Depressão Central do Rio Grande do Sul;4354;Vespasiano Correa;4322855
Depressão Central do Rio Grande do Sul;4354;Vila Nova do Sul;4323457
Depressão Central do Rio Grande do Sul;4354;Westfalia;4323770
Distrito Federal (DF);5310;Brasília;5300108
